date,commodity,classification,county,market,volume_supplied_tonnes,wholesale_price_ksh,retail_price_ksh
2023-04-14,Alestes,Dried,Migori,Marindi,0.5,150.00000715255737,1041.67
2023-04-10,Alestes,Dried,Migori,Marindi,0.5,150.0000035762787,900.0
2023-03-28,Alestes,Dried,Migori,Marindi,0.5,150.00000178813934,642.86
2023-03-17,Alestes,Dried,Migori,Marindi,0.2,150.00000089406967,1000.0
2023-03-06,Alestes,Dried,Migori,Marindi,0.45,150.00000044703484,900.0
2023-02-27,Alestes,Dried,Migori,Marindi,0.2,150.00000022351742,633.8
2023-02-13,Alestes,Dried,Migori,Marindi,0.1,150.0000001117587,725.81
2023-02-10,Alestes,Dried,Migori,Marindi,0.15,150.00000005587935,625.0
2023-01-30,Alestes,Dried,Migori,Marindi,1.0,150.00000002793968,625.0
2023-01-23,Alestes,Dried,Migori,Marindi,0.5,150.00000001396984,600.0
2023-01-20,Alestes,Dried,Migori,Marindi,1.5,150.00000000698492,600.0
2023-01-09,Alestes,Dried,Migori,Marindi,0.7,150.00000000349246,609.76
2023-01-06,Alestes,Dried,Migori,Marindi,1.1,150.00000000174623,600.0
2023-01-02,Alestes,Dried,Migori,Marindi,2.3,150.00000000087311,600.0
2022-12-30,Alestes,Dried,Migori,Marindi,0.85,150.00000000043656,666.67
2022-12-26,Alestes,Dried,Migori,Marindi,0.6,150.00000000021828,562.5
2022-12-19,Alestes,Dried,Migori,Marindi,1.5,150.00000000010914,548.78
2022-12-19,Alestes,Dried,Uasin-Gishu,Mois Bridge,0.2,150.0,300.0
2022-12-02,Alestes,Dried,Migori,Marindi,1.1,150.0,529.41
2022-11-28,Alestes,Dried,Migori,Marindi,1.5,150.0,562.5
2022-11-28,Alestes,Dried,Uasin-Gishu,Mois Bridge,0.3,150.0,180.0
2022-11-25,Alestes,Dried,Migori,Marindi,1.0,150.0,562.5
2022-11-21,Alestes,Dried,Migori,Marindi,1.2,150.0,533.33
2022-11-18,Alestes,Dried,Migori,Marindi,0.6,150.0,500.0
2022-11-14,Alestes,Dried,Migori,Marindi,1.0,150.0,500.0
2022-11-11,Alestes,Dried,Migori,Marindi,1.0,150.0,533.33
2022-11-07,Alestes,Dried,Uasin-Gishu,Mois Bridge,0.3,150.0,175.0
2022-10-28,Alestes,Dried,Migori,Marindi,0.4,150.0,666.67
2022-10-25,Alestes,Dried,Migori,Marindi,0.6,150.0,625.0
2022-10-14,Alestes,Dried,Migori,Marindi,0.3,150.0,562.5
2022-10-10,Alestes,Dried,Migori,Marindi,0.4,150.0,666.67
2022-10-10,Alestes,Dried,Uasin-Gishu,Mois Bridge,0.3,150.0,175.0
2022-10-07,Alestes,Dried,Migori,Marindi,0.75,175.0,600.0
2022-10-01,Alestes,Dried,Migori,Marindi,1.0,187.5,666.67
2022-09-26,Alestes,Dried,Migori,Marindi,1.0,193.75,600.0
2022-09-23,Alestes,Dried,Migori,Marindi,0.5,196.875,533.33
2022-09-12,Alestes,Dried,Migori,Marindi,0.6,198.4375,562.5
2022-09-09,Alestes,Dried,Migori,Marindi,0.7,199.21875,497.51
2022-07-08,Alestes,Dried,Migori,Marindi,0.8,199.609375,533.33
2022-07-01,Alestes,Dried,Migori,Marindi,1.0,199.8046875,533.33
2022-06-24,Alestes,Dried,test,test market,0.5,199.90234375,586.51
2022-06-13,Alestes,Dried,Migori,Marindi,0.3,199.951171875,533.33
2022-06-10,Alestes,Dried,Migori,Marindi,0.4,199.9755859375,533.33
2022-05-06,Alestes,Dried,Migori,Marindi,0.18,199.993896484375,466.67
2022-05-02,Alestes,Dried,Migori,Marindi,0.3,199.9969482421875,448.72
2022-03-21,Alestes,Dried,Migori,Marindi,0.2,199.99847412109375,400.0
2021-08-25,Alestes,Dried,Nandi,Chepterit Market - Nandi,0.05,150.0,180.0
2008-04-01,Alestes,-,Laikipia,Nyahururu Municipal Market,1.3,44.44,175.0
2008-04-01,Alestes,-,Nakuru,Nakuru Wakulima,1.9,53.33,212.5
2008-04-01,Alestes,-,Busia,Busia Market,2.2,70.0,231.25
2008-04-01,Alestes,-,Nakuru,Nakuru Wakulima,2.35,61.11,240.625
2008-04-01,Alestes,-,Busia,Busia Market,2.425,20.0,245.3125
2008-04-01,Alestes,-,Nakuru,Nakuru Wakulima,2.4625,22.22,247.65625
2008-04-01,Alestes,-,Meru,Gakoromone,2.48125,27.78,248.828125
2008-04-01,Alestes,-,Nakuru,Nakuru Wakulima,2.490625,15.56,249.4140625
2008-04-01,Alestes,-,Meru,Gakoromone,2.4953125,55.56,249.70703125
2008-04-01,Alestes,-,Uasin-Gishu,Eldoret Main,2.49765625,8.89,249.853515625
2008-04-01,Alestes,-,Meru,Gakoromone,2.498828125,53.33,249.9267578125
2008-04-01,Alestes,-,Uasin-Gishu,Eldoret Main,2.4994140625,53.33,249.96337890625
2008-04-01,Alestes,-,Meru,Gakoromone,2.49970703125,50.0,249.981689453125
2008-04-01,Alestes,-,Uasin-Gishu,Eldoret Main,2.499853515625,22.22,249.9908447265625
2008-04-01,Alestes,-,Laikipia,Nyahururu Municipal Market,2.4999267578125,50.0,249.99542236328125
2008-04-01,Alestes,-,Nakuru,Nakuru Wakulima,2.49996337890625,44.44,249.99771118164062
2008-04-01,Alestes,-,Laikipia,Nyahururu Municipal Market,2.499981689453125,27.78,249.9988555908203
2008-04-01,Alestes,-,Laikipia,Nyahururu Municipal Market,2.4999908447265624,15.56,249.99942779541016
2008-04-01,Alestes,-,Busia,Busia Market,2.4999954223632814,80.0,249.99971389770508
2008-04-01,Alestes,-,Nakuru,Nakuru Wakulima,2.4999977111816407,42.22,249.99985694885254
2008-04-01,Alestes,-,Meru,Gakoromone,2.49999885559082,5.56,249.99992847442627
2008-04-01,Alestes,-,Busia,Busia Market,2.49999942779541,50.0,249.99996423721313
2008-04-01,Alestes,-,Nakuru,Nakuru Wakulima,2.4999997138977053,40.0,249.99998211860657
2008-04-01,Alestes,-,Meru,Gakoromone,2.4999998569488526,45.0,249.99999105930328
2008-04-01,Alestes,-,Uasin-Gishu,Eldoret Main,2.499999928474426,48.89,249.99999552965164
2008-04-01,Alestes,-,Meru,Gakoromone,2.499999964237213,17.78,249.99999776482582
2008-04-01,Alestes,-,Meru,Gakoromone,3.25,13.33,250.0
2008-04-01,Alestes,-,Nakuru,Nakuru Wakulima,3.5,16.67,250.0
2008-04-01,Alestes,-,Uasin-Gishu,Eldoret Main,1.625,13.89,250.0
2008-04-01,Alestes,-,Laikipia,Nyahururu Municipal Market,0.375,55.56,250.0
2008-04-01,Alestes,-,Nakuru,Nakuru Wakulima,0.34,66.67,250.0
2022-06-23,Barbus,Dried,test,test market,1.0,100.0,150.0
